arquivo,classe,area_relativa,aspect_ratio,solidez,circularidade,perimetro_norm,convexidade,excentricidade,exg_medio,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,zernike_1,zernike_2,zernike_3,zernike_4
180_coleta_20260422_083123_milho_20260422_082908.jpg,milho,0.041001,1.2634,0.051,0.0204,24.8336,0.6134,0.7741,108.5611,2.548521,5.825996,8.630733,9.0484,-18.137498,11.993287,17.970726,0.31831,0.005485,0.766311,0.031393
270_coleta_20260422_083123_milho_20260422_082908.jpg,milho,0.041001,0.7915,0.051,0.0204,24.8336,0.6134,0.7741,108.5611,2.548521,5.825996,8.630733,9.0484,-18.137498,11.993287,17.970726,0.31831,0.005485,0.766311,0.031393
0_coleta_20260422_083042_milho_20260422_082948.jpg,milho,0.024325,1.0423,0.0311,0.0088,37.7709,0.5287,0.5608,114.0034,2.474322,7.045255,9.10842,8.318773,-17.289936,-11.962188,17.111501,0.31831,0.005783,0.787226,0.008884
90_coleta_20260422_083042_milho_20260422_082948.jpg,milho,0.024325,0.9594,0.0311,0.0088,37.7709,0.5287,0.5608,114.0034,2.474322,7.045255,9.10842,8.318773,-17.289936,-11.962188,17.111501,0.31831,0.005783,0.787226,0.008884
180_coleta_20260422_083042_milho_20260422_082948.jpg,milho,0.024325,1.0423,0.0311,0.0088,37.7709,0.5287,0.5608,114.0034,2.474322,7.045255,9.10842,8.318773,-17.289936,-11.962188,17.111501,0.31831,0.005783,0.787226,0.008884
270_coleta_20260422_083042_milho_20260422_082948.jpg,milho,0.024325,0.9594,0.0311,0.0088,37.7709,0.5287,0.5608,114.0034,2.474322,7.045255,9.10842,8.318773,-17.289936,-11.962188,17.111501,0.31831,0.005783,0.787226,0.008884
0_coleta_20260421_162810_milho_20260421_162341.jpg,milho,0.040762,1.4784,0.0453,0.0306,20.2757,0.7341,0.8293,125.4191,2.5778,6.612039,8.283907,8.265705,16.550943,-12.166704,-17.20488,0.31831,0.000481,0.79865,0.015486
90_coleta_20260421_162810_milho_20260421_162341.jpg,milho,0.040762,0.6764,0.0453,0.0306,20.2757,0.7341,0.8293,125.4191,2.5778,6.612039,8.283907,8.265705,16.550943,-12.166704,-17.20488,0.31831,0.000481,0.79865,0.015486
180_coleta_20260421_162810_milho_20260421_162341.jpg,milho,0.040762,1.4784,0.0453,0.0306,20.2757,0.7341,0.8293,125.4191,2.5778,6.612039,8.283907,8.265705,16.550943,-12.166704,-17.20488,0.31831,0.000481,0.79865,0.015486
270_coleta_20260421_162810_milho_20260421_162341.jpg,milho,0.040762,0.6764,0.0453,0.0306,20.2757,0.7341,0.8293,125.4191,2.5778,6.612039,8.283907,8.265705,16.550943,-12.166704,-17.20488,0.31831,0.000481,0.79865,0.015486
